Column1,date,state,tot_cases,new_case,tot_death,new_death,Region,Population Density
2085,25-02-2020,AZ,1,0,0,0,West,22.5
2086,25-02-2020,AL,0,0,0,0,South,36.9
2088,25-02-2020,ND,0,0,0,0,NorthCentral,4
2089,25-02-2020,DC,0,0,0,0,South,"4,088.40"
2090,25-02-2020,WI,0,0,0,0,NorthCentral,40.9
2091,25-02-2020,WY,0,0,0,0,West,2.3
2092,25-02-2020,NH,0,0,0,0,NorthEast,57.1
2093,25-02-2020,VT,0,0,0,0,NorthEast,26.3
2094,25-02-2020,MD,0,0,0,0,South,235.8
2095,25-02-2020,LA,0,0,0,0,South,41.3
2096,25-02-2020,MI,0,0,0,0,NorthCentral,67.6
2097,25-02-2020,OR,0,0,0,0,West,15.8
2098,25-02-2020,MS,0,0,0,0,South,24.6
2099,25-02-2020,MT,0,0,0,0,West,2.7
2100,25-02-2020,WA,1,0,0,0,West,40.5
2101,26-02-2020,MD,0,0,0,0,South,235.8
2102,26-02-2020,AL,0,0,0,0,South,36.9
2103,26-02-2020,ID,0,0,0,0,West,7.5
2104,26-02-2020,NV,0,0,0,0,West,9.8
2105,26-02-2020,CT,0,0,0,0,NorthEast,286.7
2106,26-02-2020,MT,0,0,0,0,West,2.7
2107,26-02-2020,MO,0,0,0,0,NorthCentral,33.9
2108,26-02-2020,NE,0,0,0,0,NorthCentral,9.4
2109,26-02-2020,MI,0,0,0,0,NorthCentral,67.6
2110,26-02-2020,DE,0,0,0,0,South,183.4
2111,26-02-2020,IL,2,0,0,0,NorthCentral,89.6
2112,26-02-2020,LA,0,0,0,0,South,41.3
2113,26-02-2020,KY,0,0,0,0,South,43
2114,26-02-2020,ND,0,0,0,0,NorthCentral,4
2115,26-02-2020,UT,0,0,0,0,West,13.6
2117,26-02-2020,OH,0,0,0,0,NorthCentral,109.3
2118,26-02-2020,TN,0,0,0,0,South,60.8
2119,26-02-2020,WV,0,0,0,0,South,29.8
2120,26-02-2020,AR,0,0,0,0,South,22
2123,26-02-2020,HI,0,0,0,0,West,84.4
2125,26-02-2020,CO,0,0,0,0,West,19.6
2126,26-02-2020,NM,0,0,0,0,West,6.6
2127,26-02-2020,OK,16,2,0,0,South,21.7
2128,26-02-2020,IA,0,0,0,0,NorthCentral,21.4
2129,26-02-2020,SD,0,0,0,0,NorthCentral,4.3
2130,26-02-2020,PA,0,0,0,0,NorthEast,110.2
2131,26-02-2020,TX,0,0,0,0,South,39.1
2132,26-02-2020,KS,0,0,0,0,NorthCentral,13.7
2133,26-02-2020,MA,1,0,0,0,NorthEast,331.6
2134,26-02-2020,NY,0,0,0,0,NorthEast,161
2135,26-02-2020,AK,0,0,0,0,West,0.5
2136,26-02-2020,FL,0,0,0,0,South,140.8
2138,26-02-2020,GA,0,0,0,0,South,67.1
2140,26-02-2020,NH,0,0,0,0,NorthEast,57.1
2141,26-02-2020,IN,0,0,0,0,NorthCentral,70.8
2142,26-02-2020,NC,0,0,0,0,South,78.2
2143,26-02-2020,OR,0,0,0,0,West,15.8
2144,26-02-2020,WY,0,0,0,0,West,2.3
2145,26-02-2020,AZ,1,0,0,0,West,22.5
2146,26-02-2020,SC,0,0,0,0,South,61.3
2148,26-02-2020,DC,0,0,0,0,South,"4,088.40"
2149,26-02-2020,NJ,0,0,0,0,NorthEast,467.2
2151,26-02-2020,WI,0,0,0,0,NorthCentral,40.9
2152,26-02-2020,CA,10,0,0,0,West,95
2153,26-02-2020,MN,0,0,0,0,NorthCentral,26.3
2154,26-02-2020,RI,0,0,0,0,NorthEast,392.7
2155,26-02-2020,VA,0,0,0,0,South,80.8
2156,26-02-2020,MS,0,0,0,0,South,24.6
2157,26-02-2020,ME,0,0,0,0,NorthEast,16.6
2159,26-02-2020,WA,1,0,0,0,West,40.5
2160,26-02-2020,VT,0,0,0,0,NorthEast,26.3
2163,27-02-2020,MS,0,0,0,0,South,24.6
2164,27-02-2020,MN,0,0,0,0,NorthCentral,26.3
2165,27-02-2020,NC,0,0,0,0,South,78.2
2166,27-02-2020,WA,1,0,0,0,West,40.5
2167,27-02-2020,IL,2,0,0,0,NorthCentral,89.6
2168,27-02-2020,LA,0,0,0,0,South,41.3
2169,27-02-2020,ME,0,0,0,0,NorthEast,16.6
2170,27-02-2020,NV,0,0,0,0,West,9.8
2171,27-02-2020,DC,0,0,0,0,South,"4,088.40"
2172,27-02-2020,CT,0,0,0,0,NorthEast,286.7
2173,27-02-2020,WY,0,0,0,0,West,2.3
2174,27-02-2020,KY,0,0,0,0,South,43
2175,27-02-2020,NE,0,0,0,0,NorthCentral,9.4
2176,27-02-2020,MT,0,0,0,0,West,2.7
2177,27-02-2020,MO,0,0,0,0,NorthCentral,33.9
2178,27-02-2020,NJ,0,0,0,0,NorthEast,467.2
2179,27-02-2020,AZ,1,0,0,0,West,22.5
2180,27-02-2020,VA,0,0,0,0,South,80.8
2181,27-02-2020,PA,0,0,0,0,NorthEast,110.2
2182,27-02-2020,AR,0,0,0,0,South,22
2183,27-02-2020,TX,0,0,0,0,South,39.1
2184,27-02-2020,GA,0,0,0,0,South,67.1
2185,27-02-2020,KS,0,0,0,0,NorthCentral,13.7
2186,27-02-2020,FL,0,0,0,0,South,140.8
2188,27-02-2020,SD,0,0,0,0,NorthCentral,4.3
2190,27-02-2020,HI,0,0,0,0,West,84.4
2191,27-02-2020,TN,0,0,0,0,South,60.8
2193,27-02-2020,NY,0,0,0,0,NorthEast,161
2195,27-02-2020,NM,0,0,0,0,West,6.6
2198,27-02-2020,OK,19,3,0,0,South,21.7
2199,27-02-2020,MA,1,0,0,0,NorthEast,331.6
2200,27-02-2020,OH,0,0,0,0,NorthCentral,109.3
2201,27-02-2020,AK,0,0,0,0,West,0.5
2202,27-02-2020,IA,0,0,0,0,NorthCentral,21.4
2203,27-02-2020,WV,0,0,0,0,South,29.8
2204,27-02-2020,UT,0,0,0,0,West,13.6
2205,27-02-2020,CO,0,0,0,0,West,19.6
2206,27-02-2020,ND,0,0,0,0,NorthCentral,4
2207,27-02-2020,ID,0,0,0,0,West,7.5
2208,27-02-2020,OR,0,0,0,0,West,15.8
2209,27-02-2020,SC,0,0,0,0,South,61.3
2210,27-02-2020,RI,0,0,0,0,NorthEast,392.7
2211,27-02-2020,CA,11,1,0,0,West,95
2213,27-02-2020,AL,0,0,0,0,South,36.9
2214,27-02-2020,NH,0,0,0,0,NorthEast,57.1
2215,27-02-2020,WI,0,0,0,0,NorthCentral,40.9
2216,27-02-2020,MD,0,0,0,0,South,235.8
2217,27-02-2020,MI,0,0,0,0,NorthCentral,67.6
2218,27-02-2020,VT,0,0,0,0,NorthEast,26.3
2219,27-02-2020,IN,0,0,0,0,NorthCentral,70.8
2220,27-02-2020,DE,0,0,0,0,South,183.4
2221,28-02-2020,WI,0,0,0,0,NorthCentral,40.9
2222,28-02-2020,ME,0,0,0,0,NorthEast,16.6
2223,28-02-2020,DE,0,0,0,0,South,183.4
2224,28-02-2020,WA,1,0,0,0,West,40.5
2225,28-02-2020,VT,0,0,0,0,NorthEast,26.3
2226,28-02-2020,CT,0,0,0,0,NorthEast,286.7
2227,28-02-2020,MN,0,0,0,0,NorthCentral,26.3
2228,28-02-2020,NE,0,0,0,0,NorthCentral,9.4
2230,28-02-2020,WY,0,0,0,0,West,2.3
2231,28-02-2020,VA,0,0,0,0,South,80.8
2232,28-02-2020,LA,0,0,0,0,South,41.3
2233,28-02-2020,SC,0,0,0,0,South,61.3
2234,28-02-2020,MS,0,0,0,0,South,24.6
2235,28-02-2020,AL,0,0,0,0,South,36.9
2236,28-02-2020,NV,0,0,0,0,West,9.8
2237,28-02-2020,MD,0,0,0,0,South,235.8
2238,28-02-2020,ID,0,0,0,0,West,7.5
2239,28-02-2020,NC,0,0,0,0,South,78.2
2240,28-02-2020,OH,0,0,0,0,NorthCentral,109.3
2241,28-02-2020,OK,23,4,0,0,South,21.7
2243,28-02-2020,PA,0,0,0,0,NorthEast,110.2
2245,28-02-2020,NY,0,0,0,0,NorthEast,161
2246,28-02-2020,FL,0,0,0,0,South,140.8
2247,28-02-2020,AK,0,0,0,0,West,0.5
2248,28-02-2020,MA,1,0,0,0,NorthEast,331.6
2249,28-02-2020,SD,0,0,0,0,NorthCentral,4.3
2251,28-02-2020,NM,0,0,0,0,West,6.6
2252,28-02-2020,GA,0,0,0,0,South,67.1
2253,28-02-2020,TN,0,0,0,0,South,60.8
2254,28-02-2020,TX,0,0,0,0,South,39.1
2255,28-02-2020,HI,0,0,0,0,West,84.4
2256,28-02-2020,UT,0,0,0,0,West,13.6
2257,28-02-2020,AR,0,0,0,0,South,22
2258,28-02-2020,KS,0,0,0,0,NorthCentral,13.7
2259,28-02-2020,CO,0,0,0,0,West,19.6
2263,28-02-2020,WV,0,0,0,0,South,29.8
2264,28-02-2020,IA,0,0,0,0,NorthCentral,21.4
2265,28-02-2020,MO,0,0,0,0,NorthCentral,33.9
2266,28-02-2020,NJ,0,0,0,0,NorthEast,467.2
2267,28-02-2020,NH,0,0,0,0,NorthEast,57.1
2268,28-02-2020,OR,0,0,0,0,West,15.8
2270,28-02-2020,IL,2,0,0,0,NorthCentral,89.6
2271,28-02-2020,DC,0,0,0,0,South,"4,088.40"
2272,28-02-2020,AZ,1,0,0,0,West,22.5
2273,28-02-2020,MI,0,0,0,0,NorthCentral,67.6
2274,28-02-2020,MT,0,0,0,0,West,2.7
2275,28-02-2020,RI,0,0,0,0,NorthEast,392.7
2276,28-02-2020,CA,11,0,0,0,West,95
2277,28-02-2020,KY,0,0,0,0,South,43
2278,28-02-2020,IN,0,0,0,0,NorthCentral,70.8
2279,28-02-2020,ND,0,0,0,0,NorthCentral,4
2281,29-02-2020,CA,12,1,0,0,West,95
2283,29-02-2020,MT,0,0,0,0,West,2.7
2284,29-02-2020,IN,0,0,0,0,NorthCentral,70.8
2285,29-02-2020,ID,0,0,0,0,West,7.5
2286,29-02-2020,NJ,0,0,0,0,NorthEast,467.2
2287,29-02-2020,VT,0,0,0,0,NorthEast,26.3
2288,29-02-2020,SC,0,0,0,0,South,61.3
2289,29-02-2020,ME,0,0,0,0,NorthEast,16.6
2290,29-02-2020,NH,0,0,0,0,NorthEast,57.1
2291,29-02-2020,DC,0,0,0,0,South,"4,088.40"
2292,29-02-2020,VA,0,0,0,0,South,80.8
2293,29-02-2020,MI,0,0,0,0,NorthCentral,67.6
2294,29-02-2020,NC,0,0,0,0,South,78.2
2295,29-02-2020,RI,0,0,0,0,NorthEast,392.7
2297,29-02-2020,FL,0,0,0,0,South,140.8
2298,29-02-2020,NY,0,0,0,0,NorthEast,161
2299,29-02-2020,PA,0,0,0,0,NorthEast,110.2
2300,29-02-2020,TX,0,0,0,0,South,39.1
2303,29-02-2020,WV,0,0,0,0,South,29.8
2305,29-02-2020,OK,28,5,0,0,South,21.7
2306,29-02-2020,IA,0,0,0,0,NorthCentral,21.4
2307,29-02-2020,TN,0,0,0,0,South,60.8
2309,29-02-2020,NM,0,0,0,0,West,6.6
2310,29-02-2020,KS,0,0,0,0,NorthCentral,13.7
2311,29-02-2020,GA,2,2,0,0,South,67.1
2312,29-02-2020,AK,0,0,0,0,West,0.5
2313,29-02-2020,CO,0,0,0,0,West,19.6
2314,29-02-2020,HI,0,0,0,0,West,84.4
2315,29-02-2020,AR,0,0,0,0,South,22
2316,29-02-2020,SD,0,0,0,0,NorthCentral,4.3
2318,29-02-2020,OH,0,0,0,0,NorthCentral,109.3
2319,29-02-2020,UT,0,0,0,0,West,13.6
2320,29-02-2020,MA,1,0,0,0,NorthEast,331.6
2321,29-02-2020,KY,0,0,0,0,South,43
2323,29-02-2020,WA,7,6,1,1,West,40.5
2324,29-02-2020,MD,0,0,0,0,South,235.8
2325,29-02-2020,OR,1,1,0,0,West,15.8
2326,29-02-2020,MO,0,0,0,0,NorthCentral,33.9
2327,29-02-2020,AZ,1,0,0,0,West,22.5
2328,29-02-2020,WI,0,0,0,0,NorthCentral,40.9
2329,29-02-2020,DE,0,0,0,0,South,183.4
2330,29-02-2020,NV,0,0,0,0,West,9.8
2331,29-02-2020,NE,0,0,0,0,NorthCentral,9.4
2333,29-02-2020,IL,2,0,0,0,NorthCentral,89.6
2334,29-02-2020,LA,0,0,0,0,South,41.3
2335,29-02-2020,WY,0,0,0,0,West,2.3
2336,29-02-2020,AL,0,0,0,0,South,36.9
2337,29-02-2020,CT,0,0,0,0,NorthEast,286.7
2338,29-02-2020,MN,0,0,0,0,NorthCentral,26.3
2339,29-02-2020,ND,0,0,0,0,NorthCentral,4
2340,29-02-2020,MS,0,0,0,0,South,24.6
2342,01-03-2020,NV,0,0,0,0,West,9.8
2343,01-03-2020,AL,0,0,0,0,South,36.9
2344,01-03-2020,WI,0,0,0,0,NorthCentral,40.9
2345,01-03-2020,MO,0,0,0,0,NorthCentral,33.9
2347,01-03-2020,NE,0,0,0,0,NorthCentral,9.4
2348,01-03-2020,MD,0,0,0,0,South,235.8
2350,01-03-2020,RI,1,1,0,0,NorthEast,392.7
2351,01-03-2020,NH,0,0,0,0,NorthEast,57.1
2352,01-03-2020,OR,1,0,0,0,West,15.8
2353,01-03-2020,CT,0,0,0,0,NorthEast,286.7
2354,01-03-2020,KY,0,0,0,0,South,43
2355,01-03-2020,WA,11,4,1,0,West,40.5
2356,01-03-2020,WY,0,0,0,0,West,2.3
2357,01-03-2020,TN,0,0,0,0,South,60.8
2358,01-03-2020,IA,0,0,0,0,NorthCentral,21.4
2359,01-03-2020,AK,0,0,0,0,West,0.5
2360,01-03-2020,MA,1,0,0,0,NorthEast,331.6
2361,01-03-2020,CO,0,0,0,0,West,19.6
2362,01-03-2020,TX,0,0,0,0,South,39.1
2363,01-03-2020,UT,0,0,0,0,West,13.6
2366,01-03-2020,SD,0,0,0,0,NorthCentral,4.3
2368,01-03-2020,GA,2,0,0,0,South,67.1
2369,01-03-2020,AR,0,0,0,0,South,22
2370,01-03-2020,NM,0,0,0,0,West,6.6
2371,01-03-2020,KS,0,0,0,0,NorthCentral,13.7
2372,01-03-2020,HI,0,0,0,0,West,84.4
2373,01-03-2020,OK,31,3,0,0,South,21.7
2374,01-03-2020,OH,0,0,0,0,NorthCentral,109.3
2375,01-03-2020,WV,0,0,0,0,South,29.8
2376,01-03-2020,FL,0,0,0,0,South,140.8
2378,01-03-2020,NY,0,0,0,0,NorthEast,161
2379,01-03-2020,PA,0,0,0,0,NorthEast,110.2
2382,01-03-2020,ME,0,0,0,0,NorthEast,16.6
2383,01-03-2020,MI,0,0,0,0,NorthCentral,67.6
2384,01-03-2020,MN,0,0,0,0,NorthCentral,26.3
2385,01-03-2020,IL,3,1,0,0,NorthCentral,89.6
2386,01-03-2020,DE,0,0,0,0,South,183.4
2387,01-03-2020,NJ,0,0,0,0,NorthEast,467.2
2388,01-03-2020,LA,0,0,0,0,South,41.3
2389,01-03-2020,VA,0,0,0,0,South,80.8
2390,01-03-2020,AZ,1,0,0,0,West,22.5
2391,01-03-2020,DC,0,0,0,0,South,"4,088.40"
2392,01-03-2020,CA,12,0,0,0,West,95
2393,01-03-2020,NC,0,0,0,0,South,78.2
2394,01-03-2020,MT,0,0,0,0,West,2.7
2395,01-03-2020,ID,0,0,0,0,West,7.5
2396,01-03-2020,VT,0,0,0,0,NorthEast,26.3
2397,01-03-2020,IN,0,0,0,0,NorthCentral,70.8
2398,01-03-2020,MS,0,0,0,0,South,24.6
2399,01-03-2020,ND,0,0,0,0,NorthCentral,4
2400,01-03-2020,SC,0,0,0,0,South,61.3
2401,02-03-2020,MI,0,0,0,0,NorthCentral,67.6
2402,02-03-2020,AZ,1,0,0,0,West,22.5
2403,02-03-2020,MS,0,0,0,0,South,24.6
2404,02-03-2020,NC,1,1,0,0,South,78.2
2405,02-03-2020,VT,0,0,0,0,NorthEast,26.3
2406,02-03-2020,SC,0,0,0,0,South,61.3
2407,02-03-2020,OR,3,2,0,0,West,15.8
2408,02-03-2020,ME,0,0,0,0,NorthEast,16.6
2410,02-03-2020,ID,0,0,0,0,West,7.5
2411,02-03-2020,WA,18,7,6,5,West,40.5
2412,02-03-2020,NH,1,1,0,0,NorthEast,57.1
2413,02-03-2020,DC,0,0,0,0,South,"4,088.40"
2415,02-03-2020,WY,0,0,0,0,West,2.3
2416,02-03-2020,CT,0,0,0,0,NorthEast,286.7
2417,02-03-2020,RI,1,0,0,0,NorthEast,392.7
2418,02-03-2020,NJ,0,0,0,0,NorthEast,467.2
2419,02-03-2020,VA,0,0,0,0,South,80.8
2420,02-03-2020,OH,0,0,0,0,NorthCentral,109.3
2421,02-03-2020,GA,3,1,0,0,South,67.1
2422,02-03-2020,AR,0,0,0,0,South,22
2423,02-03-2020,SD,0,0,0,0,NorthCentral,4.3
2424,02-03-2020,IA,0,0,0,0,NorthCentral,21.4
2425,02-03-2020,CO,0,0,0,0,West,19.6
2426,02-03-2020,WV,0,0,0,0,South,29.8
2427,02-03-2020,HI,0,0,0,0,West,84.4
2428,02-03-2020,NY,0,0,0,0,NorthEast,161
2429,02-03-2020,NM,0,0,0,0,West,6.6
2430,02-03-2020,MA,1,0,0,0,NorthEast,331.6
2431,02-03-2020,FL,1,1,0,0,South,140.8
2436,02-03-2020,AK,0,0,0,0,West,0.5
2437,02-03-2020,TN,0,0,0,0,South,60.8
2438,02-03-2020,KS,0,0,0,0,NorthCentral,13.7
2440,02-03-2020,UT,0,0,0,0,West,13.6
2441,02-03-2020,PA,0,0,0,0,NorthEast,110.2
2442,02-03-2020,OK,39,8,0,0,South,21.7
2444,02-03-2020,TX,0,0,0,0,South,39.1
2445,02-03-2020,MN,0,0,0,0,NorthCentral,26.3
2446,02-03-2020,KY,0,0,0,0,South,43
2447,02-03-2020,CA,21,9,0,0,West,95
2449,02-03-2020,IL,4,1,0,0,NorthCentral,89.6
2450,02-03-2020,MO,0,0,0,0,NorthCentral,33.9
2451,02-03-2020,DE,0,0,0,0,South,183.4
2452,02-03-2020,WI,0,0,0,0,NorthCentral,40.9
2453,02-03-2020,ND,0,0,0,0,NorthCentral,4
2454,02-03-2020,IN,0,0,0,0,NorthCentral,70.8
2455,02-03-2020,AL,0,0,0,0,South,36.9
2456,02-03-2020,NV,0,0,0,0,West,9.8
2457,02-03-2020,MD,0,0,0,0,South,235.8
2458,02-03-2020,NE,0,0,0,0,NorthCentral,9.4
2459,02-03-2020,LA,0,0,0,0,South,41.3
2460,02-03-2020,MT,0,0,0,0,West,2.7
2462,03-03-2020,AZ,2,1,0,0,West,22.5
2463,03-03-2020,ME,0,0,0,0,NorthEast,16.6
2464,03-03-2020,CA,29,8,0,0,West,95
2465,03-03-2020,MO,0,0,0,0,NorthCentral,33.9
2466,03-03-2020,MD,0,0,0,0,South,235.8
2467,03-03-2020,IN,0,0,0,0,NorthCentral,70.8
2468,03-03-2020,CT,0,0,0,0,NorthEast,286.7
2470,03-03-2020,NJ,0,0,0,0,NorthEast,467.2
2471,03-03-2020,NH,2,1,0,0,NorthEast,57.1
2473,03-03-2020,DE,0,0,0,0,South,183.4
2474,03-03-2020,DC,0,0,0,0,South,"4,088.40"
2475,03-03-2020,NV,0,0,0,0,West,9.8
2476,03-03-2020,WA,27,9,9,3,West,40.5
2477,03-03-2020,WY,0,0,0,0,West,2.3
2478,03-03-2020,MS,0,0,0,0,South,24.6
2479,03-03-2020,VT,0,0,0,0,NorthEast,26.3
2480,03-03-2020,TX,0,0,0,0,South,39.1
2482,03-03-2020,SD,0,0,0,0,NorthCentral,4.3
2483,03-03-2020,CO,0,0,0,0,West,19.6
2484,03-03-2020,TN,0,0,0,0,South,60.8
2485,03-03-2020,OH,0,0,0,0,NorthCentral,109.3
2486,03-03-2020,PA,0,0,0,0,NorthEast,110.2
2487,03-03-2020,NM,0,0,0,0,West,6.6
2488,03-03-2020,IA,0,0,0,0,NorthCentral,21.4
2489,03-03-2020,MA,2,1,0,0,NorthEast,331.6
2490,03-03-2020,WV,0,0,0,0,South,29.8
2491,03-03-2020,UT,0,0,0,0,West,13.6
2492,03-03-2020,HI,0,0,0,0,West,84.4
2494,03-03-2020,KS,0,0,0,0,NorthCentral,13.7
2496,03-03-2020,NY,0,0,0,0,NorthEast,161
2497,03-03-2020,OK,43,4,0,0,South,21.7
2498,03-03-2020,AK,0,0,0,0,West,0.5
2500,03-03-2020,GA,5,2,0,0,South,67.1
2502,03-03-2020,FL,2,1,0,0,South,140.8
2503,03-03-2020,AR,0,0,0,0,South,22
2505,03-03-2020,SC,0,0,0,0,South,61.3
2506,03-03-2020,ID,0,0,0,0,West,7.5
2507,03-03-2020,MT,0,0,0,0,West,2.7
2508,03-03-2020,OR,3,0,0,0,West,15.8
2509,03-03-2020,NE,0,0,0,0,NorthCentral,9.4
2510,03-03-2020,IL,4,0,0,0,NorthCentral,89.6
2511,03-03-2020,AL,0,0,0,0,South,36.9
2512,03-03-2020,LA,0,0,0,0,South,41.3
2513,03-03-2020,KY,0,0,0,0,South,43
2514,03-03-2020,ND,0,0,0,0,NorthCentral,4
2515,03-03-2020,MN,0,0,0,0,NorthCentral,26.3
2516,03-03-2020,MI,0,0,0,0,NorthCentral,67.6
2517,03-03-2020,RI,1,0,0,0,NorthEast,392.7
2518,03-03-2020,NC,1,0,0,0,South,78.2
2519,03-03-2020,WI,1,1,0,0,NorthCentral,40.9
2520,03-03-2020,VA,0,0,0,0,South,80.8
2521,04-03-2020,NV,0,0,0,0,West,9.8
2522,04-03-2020,MO,1,1,0,0,NorthCentral,33.9
2523,04-03-2020,VT,0,0,0,0,NorthEast,26.3
2525,04-03-2020,ME,0,0,0,0,NorthEast,16.6
2526,04-03-2020,VA,0,0,0,0,South,80.8
2527,04-03-2020,AZ,2,0,0,0,West,22.5
2528,04-03-2020,WA,39,12,10,1,West,40.5
2529,04-03-2020,ND,0,0,0,0,NorthCentral,4
2530,04-03-2020,IN,0,0,0,0,NorthCentral,70.8
2531,04-03-2020,MD,0,0,0,0,South,235.8
2532,04-03-2020,NH,2,0,0,0,NorthEast,57.1
2533,04-03-2020,IL,4,0,0,0,NorthCentral,89.6
2534,04-03-2020,OR,3,0,0,0,West,15.8
2535,04-03-2020,KY,0,0,0,0,South,43
2536,04-03-2020,MT,0,0,0,0,West,2.7
2538,04-03-2020,FL,2,0,0,0,South,140.8
2539,04-03-2020,HI,0,0,0,0,West,84.4
2540,04-03-2020,CO,0,0,0,0,West,19.6
2541,04-03-2020,KS,0,0,0,0,NorthCentral,13.7
2542,04-03-2020,NM,0,0,0,0,West,6.6
2544,04-03-2020,MA,2,0,0,0,NorthEast,331.6
2545,04-03-2020,TX,0,0,0,0,South,39.1
2547,04-03-2020,GA,7,2,0,0,South,67.1
2548,04-03-2020,OH,0,0,0,0,NorthCentral,109.3
2550,04-03-2020,PA,0,0,0,0,NorthEast,110.2
2551,04-03-2020,IA,0,0,0,0,NorthCentral,21.4
2552,04-03-2020,UT,0,0,0,0,West,13.6
2553,04-03-2020,NY,1,1,0,0,NorthEast,161
2554,04-03-2020,TN,0,0,0,0,South,60.8
2555,04-03-2020,AR,0,0,0,0,South,22
2556,04-03-2020,SD,0,0,0,0,NorthCentral,4.3
2558,04-03-2020,WV,0,0,0,0,South,29.8
2559,04-03-2020,AK,0,0,0,0,West,0.5
2560,04-03-2020,OK,49,6,0,0,South,21.7
2562,04-03-2020,DE,0,0,0,0,South,183.4
2563,04-03-2020,ID,0,0,0,0,West,7.5
2564,04-03-2020,CT,0,0,0,0,NorthEast,286.7
2565,04-03-2020,MS,0,0,0,0,South,24.6
2566,04-03-2020,NE,0,0,0,0,NorthCentral,9.4
2567,04-03-2020,SC,0,0,0,0,South,61.3
2568,04-03-2020,CA,36,7,0,0,West,95
2569,04-03-2020,WI,1,0,0,0,NorthCentral,40.9
2570,04-03-2020,MN,0,0,0,0,NorthCentral,26.3
2571,04-03-2020,MI,0,0,0,0,NorthCentral,67.6
2572,04-03-2020,LA,0,0,0,0,South,41.3
2574,04-03-2020,RI,2,1,0,0,NorthEast,392.7
2575,04-03-2020,NJ,0,0,0,0,NorthEast,467.2
2576,04-03-2020,DC,0,0,0,0,South,"4,088.40"
2578,04-03-2020,AL,0,0,0,0,South,36.9
2579,04-03-2020,NC,1,0,0,0,South,78.2
2580,04-03-2020,WY,0,0,0,0,West,2.3
2581,05-03-2020,WA,70,31,10,0,West,40.5
2582,05-03-2020,CA,45,9,1,1,West,95
2583,05-03-2020,DC,0,0,0,0,South,"4,088.40"
2584,05-03-2020,VA,0,0,0,0,South,80.8
2585,05-03-2020,SC,1,1,0,0,South,61.3
2586,05-03-2020,ME,0,0,0,0,NorthEast,16.6
2587,05-03-2020,NC,1,0,0,0,South,78.2
2588,05-03-2020,ID,0,0,0,0,West,7.5
2589,05-03-2020,CT,0,0,0,0,NorthEast,286.7
2590,05-03-2020,MS,0,0,0,0,South,24.6
2591,05-03-2020,WI,1,0,0,0,NorthCentral,40.9
2593,05-03-2020,LA,0,0,0,0,South,41.3
2594,05-03-2020,DE,0,0,0,0,South,183.4
2595,05-03-2020,MN,0,0,0,0,NorthCentral,26.3
2597,05-03-2020,MI,0,0,0,0,NorthCentral,67.6
2598,05-03-2020,GA,2,-5,0,0,South,67.1
2599,05-03-2020,OK,59,10,0,0,South,21.7
2600,05-03-2020,TX,0,0,0,0,South,39.1
2601,05-03-2020,NY,12,11,0,0,NorthEast,161
2602,05-03-2020,OH,0,0,0,0,NorthCentral,109.3
2603,05-03-2020,TN,1,1,0,0,South,60.8
2604,05-03-2020,AK,0,0,0,0,West,0.5
2605,05-03-2020,SD,0,0,0,0,NorthCentral,4.3
2609,05-03-2020,PA,0,0,0,0,NorthEast,110.2
2610,05-03-2020,MA,2,0,0,0,NorthEast,331.6
2611,05-03-2020,WV,0,0,0,0,South,29.8
2612,05-03-2020,HI,1,1,0,0,West,84.4
2613,05-03-2020,NM,0,0,0,0,West,6.6
2614,05-03-2020,CO,1,1,0,0,West,19.6
2617,05-03-2020,KS,0,0,0,0,NorthCentral,13.7
2618,05-03-2020,UT,0,0,0,0,West,13.6
2619,05-03-2020,AR,0,0,0,0,South,22
2621,05-03-2020,FL,3,1,0,0,South,140.8
2622,05-03-2020,IA,0,0,0,0,NorthCentral,21.4
2623,05-03-2020,KY,0,0,0,0,South,43
2624,05-03-2020,ND,0,0,0,0,NorthCentral,4
2625,05-03-2020,VT,0,0,0,0,NorthEast,26.3
2626,05-03-2020,NJ,2,2,0,0,NorthEast,467.2
2627,05-03-2020,AZ,3,1,0,0,West,22.5
2628,05-03-2020,NE,0,0,0,0,NorthCentral,9.4
2629,05-03-2020,WY,0,0,0,0,West,2.3
2630,05-03-2020,MO,1,0,0,0,NorthCentral,33.9
2631,05-03-2020,MD,3,3,0,0,South,235.8
2633,05-03-2020,MT,0,0,0,0,West,2.7
2634,05-03-2020,IN,0,0,0,0,NorthCentral,70.8
2635,05-03-2020,AL,0,0,0,0,South,36.9
2636,05-03-2020,RI,2,0,0,0,NorthEast,392.7
2637,05-03-2020,NV,1,1,0,0,West,9.8
2638,05-03-2020,NH,2,0,0,0,NorthEast,57.1
2639,05-03-2020,IL,5,1,0,0,NorthCentral,89.6
2640,05-03-2020,OR,3,0,0,0,West,15.8
2641,06-03-2020,RI,2,0,0,0,NorthEast,392.7
2642,06-03-2020,VA,0,0,0,0,South,80.8
2644,06-03-2020,WY,0,0,0,0,West,2.3
2645,06-03-2020,IN,1,1,0,0,NorthCentral,70.8
2646,06-03-2020,WA,79,9,11,1,West,40.5
2647,06-03-2020,LA,0,0,0,0,South,41.3
2648,06-03-2020,NJ,4,2,0,0,NorthEast,467.2
2649,06-03-2020,DC,0,0,0,0,South,"4,088.40"
2650,06-03-2020,AL,0,0,0,0,South,36.9
2651,06-03-2020,VT,0,0,0,0,NorthEast,26.3
